date,value,source,units,fetched_at
2016-08,126.385368388391,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2016-09,128.277704115945,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2016-10,129.948650812798,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2016-11,131.528110335031,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2016-12,132.81410000254098,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-01,130.999053599359,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-02,132.789593050595,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-03,137.651496041237,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-04,139.29895863955,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-05,140.801654067024,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-06,141.633232262223,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-07,143.08298411443602,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-08,144.70015385025602,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-09,146.003274378087,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-10,147.24418265013298,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-11,148.246834290681,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2017-12,149.140606212332,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-01,148.669781570104,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-02,148.309340895053,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-03,148.51597190683302,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-04,149.291931325227,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-05,150.048013270038,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-06,150.621855325949,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-07,151.462891876375,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-08,151.15247266056198,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-09,151.695908650829,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-10,152.09683988922998,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-11,151.322577786529,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
2018-12,151.365091695952,oecd,Monthly manufacturing production index,2026-04-08T19:20:26+00:00
